"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"837","55135","Wisconsin","Waupaca County",51812,38255216,73026069,52.3856980443518,738.346637844515,"WI"
"838","17141","Illinois","Ogle County",51788,31343070,34530985,90.767958110665,605.218776550552,"IL"
"839","22099","Louisiana","St Martin Parish",51767,49792222,28565396,174.309580724874,961.852570170186,"LA"
"840","32023","Nevada","Nye County",51591,166310502,92758465,179.294150674011,3223.63400593127,"NV"
"841","26027","Michigan","Cass County",51589,13670191,25494634,53.6198754608519,264.982670724379,"MI"
"842","21073","Kentucky","Franklin County",51541,0,34994945,0,0,"KY"
"843","42127","Pennsylvania","Wayne County",51155,38133686,55344530,68.9023576494371,745.453738637474,"PA"
"844","51089","Virginia","Henry County",50948,138867858,61421041,226.091671093624,2725.67829944257,"VA"
"845","72069","Puerto Rico","Humacao",50896,172266899,71219723,241.88088880941,3384.68443492612,"PR"
"846","48325","Texas","Medina County",50748,36406089,31599476,115.211052866826,717.389631118468,"TX"
"847","18029","Indiana","Dearborn County",50679,0,146069818,0,0,"IN"
"848","37047","North Carolina","Columbus County",50623,101819569,76881628,132.436801416328,2011.33020563775,"NC"
"849","42121","Pennsylvania","Venango County",50454,12915590,61351724,21.051714862976,255.987434098387,"PA"
"850","47053","Tennessee","Gibson County",50429,13344591,27890954,47.8455882147308,264.621368656924,"TN"
"851","41041","Oregon","Lincoln County",50395,18141765,70726753,25.6504988996172,359.991368191289,"OR"
"852","47003","Tennessee","Bedford County",50237,100349907,40028077,250.698795747795,1997.52984851802,"TN"
"853","48373","Texas","Polk County",50123,39382865,38285258,102.866918122897,785.724417931888,"TX"
"854","33003","New Hampshire","Carroll County",50107,42112368,34761350,121.147101594156,840.448799568922,"NH"
"855","48277","Texas","Lamar County",50088,12267809,23194201,52.8917077160796,244.925111803226,"TX"
"856","31019","Nebraska","Buffalo County",50084,0,37957257,0,0,"NE"
"857","26123","Michigan","Newaygo County",49978,14166165,31870550,44.449076027869,283.448017127536,"MI"
"858","17095","Illinois","Knox County",49967,15156284,44416257,34.1232805817023,303.325875077551,"IL"
"859","24035","Maryland","Queen Annes County",49874,278722594,189487647,147.092751645177,5588.53498817019,"MD"
"860","48493","Texas","Wilson County",49753,10516161,25389235,41.4197631397716,211.367374831668,"TX"
"861","27169","Minnesota","Winona County",49671,33706695,59147367,56.9876508619564,678.599081959292,"MN"
"862","13175","Georgia","Laurens County",49570,10000903,49002841,20.4088228272316,201.753136978011,"GA"
"863","32005","Nevada","Douglas County",49488,139742811,120530641,115.939656373353,2823.77164161009,"NV"
"864","17073","Illinois","Henry County",49284,6723419,42025090,15.9985832273054,136.421942212483,"IL"
"865","48053","Texas","Burnet County",49130,36879766,40435977,91.2053293531154,750.656747404844,"TX"
"866","48013","Texas","Atascosa County",48981,26188634,44682366,58.6106698109943,534.669239092709,"TX"
"867","08043","Colorado","Fremont County",48939,26603658,42366261,62.7944439090341,543.608533071783,"CO"
"868","37065","North Carolina","Edgecombe County",48900,75843347,76751573,98.8166679007348,1550.98869120654,"NC"
"869","22115","Louisiana","Vernon Parish",48750,35198215,29947234,117.534110161893,722.014666666667,"LA"
"870","37061","North Carolina","Duplin County",48715,116890451,77576553,150.677552017554,2399.47554141435,"NC"
"871","37083","North Carolina","Halifax County",48622,76920715,80457270,95.6044307742482,1582.01462301016,"NC"
"872","36107","New York","Tioga County",48455,179538386,80332482,223.494135286396,3705.26026209885,"NY"
"873","39149","Ohio","Shelby County",48230,0,59114412,0,0,"OH"
"874","05035","Arkansas","Crittenden County",48163,11510,1804941,0.637693974484485,0.238980129975292,"AR"
"875","40019","Oklahoma","Carter County",48003,0,33310570,0,0,"OK"
"876","16011","Idaho","Bingham County",47992,10095523,32774392,30.8030824797604,210.358455575929,"ID"
"877","53075","Washington","Whitman County",47973,0,52498445,0,0,"WA"
"878","36039","New York","Greene County",47931,250737347,117259379,213.8313788955,5231.21460015439,"NY"
"879","04023","Arizona","Santa Cruz County",47669,95968259,55147818,174.020047357087,2013.22156957352,"AZ"
"880","48465","Texas","Val Verde County",47586,46928684,32876051,142.744285194107,986.186777623671,"TX"
"881","27049","Minnesota","Goodhue County",47582,46852531,80572809,58.1493081617646,984.669223656004,"MN"
"882","42009","Pennsylvania","Bedford County",47577,60924436,27947617,217.995101335473,1280.54387624272,"PA"
"883","36033","New York","Franklin County",47555,73172610,89707940,81.5675959118,1538.694353906,"NY"
"884","18113","Indiana","Noble County",47457,0,0,NA,0,"IN"
"885","12063","Florida","Jackson County",47319,68649602,69897130,98.2151942433116,1450.78302584585,"FL"
"886","36017","New York","Chenango County",47220,149459919,93061579,160.603248522143,3165.18252858958,"NY"
"887","72023","Puerto Rico","Cabo Rojo",47158,114287815,23441502,487.544761423564,2423.50852453454,"PR"
"888","16017","Idaho","Bonner County",47110,25285686,62382351,40.5333970180124,536.73712587561,"ID"
"889","40021","Oklahoma","Cherokee County",47078,0,20253678,0,0,"OK"
"890","56005","Wyoming","Campbell County",47026,69113679,106934139,64.6320058741951,1469.69078807468,"WY"
"891","17029","Illinois","Coles County",46863,7044151,22053892,31.9406252646925,150.313701640953,"IL"
"892","36023","New York","Cortland County",46809,246913716,112692788,219.103387521125,5274.91969493046,"NY"
"893","21179","Kentucky","Nelson County",46738,0,26755377,0,0,"KY"
"894","55005","Wisconsin","Barron County",46711,41426112,62530315,66.2496454719603,886.859883111044,"WI"
"895","48071","Texas","Chambers County",46571,71607382,102069055,70.155819508665,1537.59597174207,"TX"
"896","19045","Iowa","Clinton County",46460,31493071,36558858,86.1434758164492,677.853443822643,"IA"
"897","53065","Washington","Stevens County",46445,0,72522116,0,0,"WA"
"898","18071","Indiana","Jackson County",46428,0,120039059,0,0,"IN"
"899","39011","Ohio","Auglaize County",46422,38282044,45633298,83.8905923477194,824.653052432037,"OH"
"900","55081","Wisconsin","Monroe County",46274,30545896,57214505,53.3883776500382,660.109262220686,"WI"
"901","47123","Tennessee","Monroe County",46250,86209554,36692531,234.951232990714,1863.99035675676,"TN"
"902","27007","Minnesota","Beltrami County",46228,39749018,94791410,41.9331435200721,859.847235441724,"MN"
"903","39091","Ohio","Logan County",46150,91542197,69146822,132.388147932525,1983.57956663055,"OH"
"904","42087","Pennsylvania","Mifflin County",46143,14447022,35316769,40.9069753804489,313.092386710877,"PA"
"905","13137","Georgia","Habersham County",46031,55122792,43086219,127.936015921936,1197.51454454607,"GA"
"906","13071","Georgia","Colquitt County",45898,15445543,42831710,36.0610001328455,336.518867924528,"GA"
"907","48055","Texas","Caldwell County",45883,23948456,29201539,82.010937848173,521.946167425844,"TX"
"908","42099","Pennsylvania","Perry County",45842,6564449,29176902,22.4987868828569,143.197264517255,"PA"
"909","13275","Georgia","Thomas County",45798,6256890,50130803,12.4811286186659,136.619284684921,"GA"
"910","26059","Michigan","Hillsdale County",45746,25245060,42301633,59.6786890000204,551.852839592533,"MI"
"911","05055","Arkansas","Greene County",45736,518123,1657544,31.2584763964033,11.3285595592094,"AR"
"912","22117","Louisiana","Washington Parish",45463,3425497,22644996,15.1269490177874,75.346919472978,"LA"
"913","06009","California","Calaveras County",45292,134385943,115159948,116.695036194355,2967.10109953193,"CA"
"914","18145","Indiana","Shelby County",45055,0,121564845,0,0,"IN"
"915","27061","Minnesota","Itasca County",45014,176475547,180725376,97.6484602804202,3920.45912382814,"MN"
"916","01021","Alabama","Chilton County",45014,19347312,24094713,80.2969182492441,429.806549073622,"AL"
"917","18093","Indiana","Lawrence County",45011,0,116933801,0,0,"IN"
"918","55095","Wisconsin","Polk County",44977,19153777,59226879,32.3396696287171,425.857149209596,"WI"
"919","17117","Illinois","Macoupin County",44967,879084,19224678,4.57268517059167,19.5495363266395,"IL"
"920","26023","Michigan","Branch County",44862,45751249,23808644,192.162346583031,1019.82187597521,"MI"
"921","48499","Texas","Wood County",44843,6270688,25881799,24.228176719864,139.836496220146,"TX"
"922","21101","Kentucky","Henderson County",44793,0,32541347,0,0,"KY"
"923","13029","Georgia","Bryan County",44738,46183221,51638255,89.4360605330292,1032.30410389378,"GA"
"924","37013","North Carolina","Beaufort County",44652,73535194,79785746,92.1658287183277,1646.85107050076,"NC"
"925","17177","Illinois","Stephenson County",44630,18842591,36563921,51.5332887848653,422.195630741654,"IL"
"926","37111","North Carolina","Mcdowell County",44578,36434131,72442467,50.2938849390648,817.31192516488,"NC"
"927","37169","North Carolina","Stokes County",44520,51843970,54616637,94.9234021860409,1164.50965858041,"NC"
"928","42065","Pennsylvania","Jefferson County",44492,24011367,31382113,76.5129072092756,539.678301717163,"PA"
"929","53037","Washington","Kittitas County",44337,28083553,67040460,41.8904539139499,633.411214110111,"WA"
"930","36025","New York","Delaware County",44308,91127113,109349242,83.3358433339666,2056.67403177756,"NY"
"931","29027","Missouri","Callaway County",44283,3680204,25482317,14.4421874980992,83.1064742677777,"MO"
"932","48259","Texas","Kendall County",44279,28426265,39113676,72.6760251324882,641.980735788974,"TX"
"933","39075","Ohio","Holmes County",44223,49570414,50640881,97.8861603928257,1120.91929538928,"OH"
"934","51171","Virginia","Shenandoah County",44186,74582752,78949712,94.4686815323658,1687.92721676549,"VA"
"935","30081","Montana","Ravalli County",44174,19925426,30192630,65.994337028606,451.066826640105,"MT"
"936","47099","Tennessee","Lawrence County",44159,63054156,37316245,168.972403305852,1427.88912792409,"TN"
"937","42061","Pennsylvania","Huntingdon County",44092,16022282,30957325,51.7560286620372,363.382971967704,"PA"
"938","06093","California","Siskiyou County",44076,198020906,115123777,172.006957346439,4492.71499228605,"CA"
"939","12039","Florida","Gadsden County",43826,55397174,50888621,108.859648603958,1264.02532743121,"FL"
"940","39097","Ohio","Madison County",43824,0,45980166,0,0,"OH"
"941","13009","Georgia","Baldwin County",43799,49178376,51241866,95.973038920948,1122.8196077536,"GA"
"942","40121","Oklahoma","Pittsburg County",43773,0,27799003,0,0,"OK"
"943","22087","Louisiana","St Bernard Parish",43764,117137167,88702132,132.056766121473,2676.564459373,"LA"
"944","27067","Minnesota","Kandiyohi County",43732,72305185,97425926,74.2155481283288,1653.37018659105,"MN"
"945","40071","Oklahoma","Kay County",43700,0,17899610,0,0,"OK"
"946","39015","Ohio","Brown County",43676,0,40391162,0,0,"OH"
"947","12121","Florida","Suwannee County",43474,59043700,63632347,92.7888138402313,1358.13819754336,"FL"
"948","39071","Ohio","Highland County",43317,0,41760240,0,0,"OH"
"949","19139","Iowa","Muscatine County",43235,19114260,37890155,50.4465078065793,442.101538105701,"IA"
"950","19033","Iowa","Cerro Gordo County",43127,20530075,39268867,52.2807928224667,476.037633037308,"IA"
"951","37099","North Carolina","Jackson County",43109,91419098,74378588,122.910504835074,2120.64993388852,"NC"
"952","33019","New Hampshire","Sullivan County",43063,25108525,34219158,73.3756365367026,583.064928128556,"NH"
"953","51149","Virginia","Prince George County",43010,85234571,71194828,119.720172650744,1981.73845617298,"VA"
"954","29159","Missouri","Pettis County",42980,0,27491679,0,0,"MO"
"955","37153","North Carolina","Richmond County",42946,54525591,66288869,82.2545199858516,1269.6314208541,"NC"
"956","72071","Puerto Rico","Isabela",42943,63376675,29088501,217.875355625922,1475.83249889388,"PR"
"957","53017","Washington","Douglas County",42938,0,54280243,0,0,"WA"
"958","12075","Florida","Levy County",42915,60839609,61766325,98.49964199748,1417.67701269952,"FL"
"959","13233","Georgia","Polk County",42853,25858168,34517770,74.9126261632776,603.415583506406,"GA"
"960","40137","Oklahoma","Stephens County",42848,0,23643832,0,0,"OK"
"961","47051","Tennessee","Franklin County",42774,77350361,38539358,200.704850869597,1808.34995558049,"TN"
"962","29029","Missouri","Camden County",42745,0,52458575,0,0,"MO"
"963","39051","Ohio","Fulton County",42713,33063915,55107741,59.998676048071,774.09488914382,"OH"
"964","37059","North Carolina","Davie County",42712,107648938,73107597,147.247266245121,2520.34411874883,"NC"
"965","42119","Pennsylvania","Union County",42681,15851311,26188951,60.5267122001183,371.390337620955,"PA"
"966","08085","Colorado","Montrose County",42679,18228792,62080240,29.3632756574395,427.113849902762,"CO"
"967","37181","North Carolina","Vance County",42578,57901151,56846213,101.855775335465,1359.88423599042,"NC"
"968","54069","West Virginia","Ohio County",42425,175097491,41592493,420.983399576457,4127.2243017089,"WV"
"969","49043","Utah","Summit County",42357,85536530,110988677,77.0677985466932,2019.41898623604,"UT"
"970","56037","Wyoming","Sweetwater County",42272,33142451,45850726,72.2833723505272,784.028458554126,"WY"
"971","55093","Wisconsin","Pierce County",42212,33235823,42328615,78.5185695303284,787.354851700938,"WI"
"972","29023","Missouri","Butler County",42130,0,24009443,0,0,"MO"
"973","53047","Washington","Okanogan County",42104,0,55707321,0,0,"WA"
"974","16069","Idaho","Nez Perce County",42090,10636747,37381954,28.4542295461602,252.714350201948,"ID"
"975","39033","Ohio","Crawford County",42025,41330912,56036530,73.7570866718549,983.483926234384,"OH"
"976","39027","Ohio","Clinton County",42018,40666837,46887395,86.7329844193733,967.843233852159,"OH"
"977","47047","Tennessee","Fayette County",41990,29114395,42199250,68.9926835192569,693.364967849488,"TN"
"978","55075","Wisconsin","Marinette County",41872,39384163,55409614,71.0782121672965,940.584710546427,"WI"
"979","13219","Georgia","Oconee County",41799,89516131,56528112,158.356838452344,2141.58546855188,"GA"
"980","26057","Michigan","Gratiot County",41761,11178828,20021423,55.834333054149,267.685831277987,"MI"
"981","48097","Texas","Cooke County",41668,7229207,30071227,24.0402794338921,173.495416146683,"TX"
"982","72035","Puerto Rico","Cayey",41652,59099046,49204812,120.108265020909,1418.87654854509,"PR"
"983","05005","Arkansas","Baxter County",41627,1395615,21074490,6.62229548615411,33.5266773968818,"AR"
"984","48481","Texas","Wharton County",41570,9370347,29224260,32.0635903184546,225.411282174645,"TX"
"985","27009","Minnesota","Benton County",41379,24702375,52546906,47.0101417579182,596.978539839049,"MN"
"986","13277","Georgia","Tift County",41344,17986721,49577029,36.2803527415893,435.05033378483,"GA"
"987","01123","Alabama","Tallapoosa County",41311,10630581,17774092,59.8094181126102,257.330517295636,"AL"
"988","27059","Minnesota","Isanti County",41135,35031011,57146806,61.3000331112118,851.610818038167,"MN"
